seed	tail_id	a	b	c	alpha	beta
6	7	2	3	11	7	5
6	8	2	3	12	9	7
6	9	2	4	3	10	12
6	10	2	4	5	12	11
6	11	2	4	6	8	7
6	12	2	4	7	12	8
6	13	2	4	8	6	11
6	14	2	4	9	10	8
6	15	2	4	10	3	7
6	16	2	4	11	5	12
6	17	2	4	12	7	5
6	18	2	5	3	4	9
6	19	2	5	4	10	12
6	20	2	5	6	8	7
6	21	2	5	7	8	3
6	22	2	5	8	4	12
6	23	2	5	9	8	4
6	24	2	5	10	7	3
6	25	2	5	11	3	8
6	26	2	5	12	6	7
6	27	2	6	3	5	11
6	28	2	6	4	8	9
6	29	2	6	5	10	7
6	30	2	6	7	3	8
6	31	2	6	8	9	4
6	32	2	6	9	7	11
6	33	2	6	10	4	3
6	34	2	6	11	3	5
6	35	2	6	12	4	7
6	36	2	7	3	9	11
6	37	2	7	4	12	5
6	38	2	7	5	4	6
6	39	2	7	6	11	10
6	40	2	7	8	9	10
6	41	2	7	9	8	10
6	42	2	7	10	11	8
6	43	2	7	11	5	9
6	44	2	7	12	5	11
6	45	2	8	3	6	12
6	46	2	8	4	11	3
6	47	2	8	5	4	12
6	48	2	8	6	3	7
6	49	2	8	7	11	12
6	50	2	8	9	6	7
6	51	2	8	10	5	6
6	52	2	8	11	4	10
6	53	2	8	12	11	6
6	54	2	9	3	8	12
6	55	2	9	4	7	5
6	56	2	9	5	3	6
6	57	2	9	6	3	4
6	58	2	9	7	10	12
6	59	2	9	8	4	11
6	60	2	9	10	7	4
6	61	2	9	11	5	3
6	62	2	9	12	10	7
6	63	2	10	3	7	9
6	64	2	10	4	11	3
6	65	2	10	5	4	11
6	66	2	10	6	11	12
6	67	2	10	7	9	6
6	68	2	10	8	11	3
6	69	2	10	9	4	11
6	70	2	10	11	8	3
6	71	2	10	12	11	7
6	72	2	11	3	5	6
6	73	2	11	4	3	5
6	74	2	11	5	3	10
6	75	2	11	6	9	3
6	76	2	11	7	8	3
6	77	2	11	8	9	7
6	78	2	11	9	3	4
6	79	2	11	10	4	9
6	80	2	11	12	7	6
6	81	2	12	3	7	9
6	82	2	12	4	8	10
6	83	2	12	5	4	6
6	84	2	12	6	10	9
6	85	2	12	7	11	9
6	86	2	12	8	7	4
6	87	2	12	9	5	3
6	88	2	12	10	4	8
6	89	2	12	11	10	9
6	90	3	2	4	8	11
6	91	3	2	5	10	8
6	92	3	2	6	7	9
6	93	3	2	7	9	12
6	94	3	2	8	12	11
6	95	3	2	9	7	4
6	96	3	2	10	8	11
6	97	3	2	11	10	7
6	98	3	2	12	6	9
6	99	3	4	2	5	12
6	100	3	4	5	2	8
6	101	3	4	6	2	10
6	102	3	4	7	6	12
6	103	3	4	8	5	10
6	104	3	4	9	8	5
6	105	3	4	10	6	9
6	106	3	4	11	10	9
6	107	3	4	12	10	2
6	108	3	5	2	6	10
6	109	3	5	4	11	6
6	110	3	5	6	4	10
6	111	3	5	7	6	9
6	112	3	5	8	4	10
6	113	3	5	9	4	6
6	114	3	5	10	7	4
6	115	3	5	11	9	2
6	116	3	5	12	2	11
6	117	3	6	2	4	10
6	118	3	6	4	5	11
6	119	3	6	5	8	9
6	120	3	6	7	12	4
6	121	3	6	8	11	7
6	122	3	6	9	8	5
6	123	3	6	10	5	4
6	124	3	6	11	12	10
6	125	3	6	12	11	5
6	126	3	7	2	5	4
6	127	3	7	4	2	11
6	128	3	7	5	6	9
6	129	3	7	6	5	9
6	130	3	7	8	2	5
6	131	3	7	9	6	8
6	132	3	7	10	2	6
6	133	3	7	11	8	12
6	134	3	7	12	10	2
6	135	3	8	2	7	12
6	136	3	8	4	7	12
6	137	3	8	5	7	9
6	138	3	8	6	5	4
6	139	3	8	7	4	2
6	140	3	8	9	7	10
6	141	3	8	10	4	7
6	142	3	8	11	5	9
6	143	3	8	12	11	7
6	144	3	9	2	7	5
6	145	3	9	4	12	11
6	146	3	9	5	8	2
6	147	3	9	6	5	10
6	148	3	9	7	11	4
6	149	3	9	8	10	4
6	150	3	9	10	11	8
6	151	3	9	11	4	10
6	152	3	9	12	2	8
6	153	3	10	2	11	7
6	154	3	10	4	5	8
6	155	3	10	5	12	9
6	156	3	10	6	9	12
6	157	3	10	7	5	11
6	158	3	10	8	6	12
6	159	3	10	9	6	12
6	160	3	10	11	12	6
6	161	3	10	12	2	11
6	162	3	11	2	7	6
6	163	3	11	4	2	5
6	164	3	11	5	4	7
6	165	3	11	6	9	2
6	166	3	11	7	12	8
6	167	3	11	8	2	5
6	168	3	11	9	8	10
6	169	3	11	10	2	6
6	170	3	11	12	10	2
6	171	3	12	2	7	5
6	172	3	12	4	10	5
6	173	3	12	5	2	10
6	174	3	12	6	9	10
6	175	3	12	7	5	4
6	176	3	12	8	7	4
6	177	3	12	9	5	4
6	178	3	12	10	7	4
6	179	3	12	11	9	7
6	180	4	2	3	6	7
6	181	4	2	5	10	9
6	182	4	2	6	11	9
6	183	4	2	7	12	6
6	184	4	2	8	11	6
6	185	4	2	9	12	7
6	186	4	2	10	8	5
6	187	4	2	11	10	6
6	188	4	2	12	11	8
6	189	4	3	2	11	12
6	190	4	3	5	10	9
6	191	4	3	6	9	10
6	192	4	3	7	9	6
6	193	4	3	8	6	9
6	194	4	3	9	11	2
6	195	4	3	10	7	12
6	196	4	3	11	6	5
6	197	4	3	12	6	8
6	198	4	5	2	7	3
6	199	4	5	3	8	2
6	200	4	5	6	12	11
6	201	4	5	7	9	2
6	202	4	5	8	9	12
6	203	4	5	9	7	10
6	204	4	5	10	7	3
6	205	4	5	11	2	12
6	206	4	5	12	6	3
6	207	4	6	2	11	7
6	208	4	6	3	11	10
6	209	4	6	5	12	3
6	210	4	6	7	5	9
6	211	4	6	8	9	2
6	212	4	6	9	12	10
6	213	4	6	10	7	12
6	214	4	6	11	8	5
6	215	4	6	12	7	10
6	216	4	7	2	11	12
6	217	4	7	3	6	5
6	218	4	7	5	2	6
6	219	4	7	6	12	3
6	220	4	7	8	11	12
6	221	4	7	9	12	2
6	222	4	7	10	5	6
6	223	4	7	11	8	12
6	224	4	7	12	5	3
6	225	4	8	2	6	10
6	226	4	8	3	12	5
6	227	4	8	5	7	11
6	228	4	8	6	5	7
6	229	4	8	7	3	6
6	230	4	8	9	11	10
6	231	4	8	10	6	12
6	232	4	8	11	3	9
6	233	4	8	12	2	3
6	234	4	9	2	7	11
6	235	4	9	3	2	12
6	236	4	9	5	7	12
6	237	4	9	6	11	7
6	238	4	9	7	2	10
6	239	4	9	8	7	3
6	240	4	9	10	2	7
6	241	4	9	11	10	2
6	242	4	9	12	8	3
6	243	4	10	2	7	6
6	244	4	10	3	8	6
6	245	4	10	5	3	8
6	246	4	10	6	3	12
6	247	4	10	7	9	8
6	248	4	10	8	12	11
6	249	4	10	9	5	12
6	250	4	10	11	9	3
6	251	4	10	12	8	5
6	252	4	11	2	10	8
6	253	4	11	3	6	10
6	254	4	11	5	12	6
6	255	4	11	6	10	9
6	256	4	11	7	3	6
6	257	4	11	8	3	2
6	258	4	11	9	7	3
6	259	4	11	10	3	5
6	260	4	11	12	9	2
6	261	4	12	2	10	7
6	262	4	12	3	6	5
6	263	4	12	5	3	11
6	264	4	12	6	5	2
6	265	4	12	7	6	3
6	266	4	12	8	2	7
6	267	4	12	9	6	2
6	268	4	12	10	8	11
6	269	4	12	11	2	6
6	270	5	2	3	8	10
6	271	5	2	4	9	8
6	272	5	2	6	4	10
6	273	5	2	7	8	11
6	274	5	2	8	3	9
6	275	5	2	9	4	11
6	276	5	2	10	7	12
6	277	5	2	11	12	9
6	278	5	2	12	6	9
6	279	5	3	2	9	8
6	280	5	3	4	11	8
6	281	5	3	6	9	4
6	282	5	3	7	6	12
6	283	5	3	8	11	2
6	284	5	3	9	2	8
6	285	5	3	10	11	7
6	286	5	3	11	9	2
6	287	5	3	12	10	4
6	288	5	4	2	11	8
6	289	5	4	3	7	2
6	290	5	4	6	7	12
6	291	5	4	7	2	8
6	292	5	4	8	9	12
6	293	5	4	9	6	3
6	294	5	4	10	8	7
6	295	5	4	11	12	8
6	296	5	4	12	2	7
6	297	5	6	2	10	9
6	298	5	6	3	8	11
6	299	5	6	4	8	7
6	300	5	6	7	8	9
6	301	5	6	8	9	7
6	302	5	6	9	8	3
6	303	5	6	10	4	9
6	304	5	6	11	9	12
6	305	5	6	12	9	11
6	306	5	7	2	11	6
6	307	5	7	3	12	8
6	308	5	7	4	6	12
6	309	5	7	6	12	3
6	310	5	7	8	6	12
6	311	5	7	9	3	8
6	312	5	7	10	11	3
6	313	5	7	11	10	4
6	314	5	7	12	8	2
6	315	5	8	2	6	7
6	316	5	8	3	9	6
6	317	5	8	4	12	10
6	318	5	8	6	11	2
6	319	5	8	7	3	4
6	320	5	8	9	4	7
6	321	5	8	10	3	2
6	322	5	8	11	3	9
6	323	5	8	12	9	10
6	324	5	9	2	4	10
6	325	5	9	3	6	11
6	326	5	9	4	7	8
6	327	5	9	6	10	11
6	328	5	9	7	8	12
6	329	5	9	8	4	11
6	330	5	9	10	2	8
6	331	5	9	11	12	6
6	332	5	9	12	3	7
6	333	5	10	2	3	4
6	334	5	10	3	6	11
6	335	5	10	4	12	7
6	336	5	10	6	8	12
6	337	5	10	7	12	3
6	338	5	10	8	6	2
6	339	5	10	9	6	7
6	340	5	10	11	4	9
6	341	5	10	12	8	2
6	342	5	11	2	3	7
6	343	5	11	3	4	10
6	344	5	11	4	2	7
6	345	5	11	6	2	12
6	346	5	11	7	3	2
6	347	5	11	8	10	2
6	348	5	11	9	12	6
6	349	5	11	10	2	3
6	350	5	11	12	6	7
6	351	5	12	2	11	4
6	352	5	12	3	4	8
6	353	5	12	4	2	11
6	354	5	12	6	10	8
6	355	5	12	7	2	8
6	356	5	12	8	2	11
6	357	5	12	9	4	7
6	358	5	12	10	7	9
6	359	5	12	11	10	8
6	360	6	2	3	12	8
6	361	6	2	4	3	11
6	362	6	2	5	12	4
6	363	6	2	7	11	3
6	364	6	2	8	10	5
6	365	6	2	9	11	3
6	366	6	2	10	7	8
6	367	6	2	11	8	4
6	368	6	2	12	9	3
6	369	6	3	2	4	5
6	370	6	3	4	9	10
6	371	6	3	5	11	12
6	372	6	3	7	9	8
6	373	6	3	8	12	4
6	374	6	3	9	5	11
6	375	6	3	10	2	7
6	376	6	3	11	5	9
6	377	6	3	12	5	4
6	378	6	4	2	5	10
6	379	6	4	3	2	7
6	380	6	4	5	8	12
6	381	6	4	7	12	9
6	382	6	4	8	11	3
6	383	6	4	9	2	3
6	384	6	4	10	3	8
6	385	6	4	11	2	7
6	386	6	4	12	3	9
6	387	6	5	2	10	12
6	388	6	5	3	12	8
6	389	6	5	4	11	2
6	390	6	5	7	8	11
6	391	6	5	8	11	7
6	392	6	5	9	4	3
6	393	6	5	10	11	7
6	394	6	5	11	10	8
6	395	6	5	12	11	2
6	396	6	7	2	12	4
6	397	6	7	3	2	9
6	398	6	7	4	3	2
6	399	6	7	5	9	11
6	400	6	7	8	5	10
6	401	6	7	9	5	2
6	402	6	7	10	8	2
6	403	6	7	11	2	8
6	404	6	7	12	10	8
6	405	6	8	2	5	12
6	406	6	8	3	9	12
6	407	6	8	4	2	7
6	408	6	8	5	11	2
6	409	6	8	7	10	5
6	410	6	8	9	2	3
6	411	6	8	10	12	2
6	412	6	8	11	7	9
6	413	6	8	12	10	9
6	414	6	9	2	5	4
6	415	6	9	3	11	10
6	416	6	9	4	12	10
6	417	6	9	5	3	7
6	418	6	9	7	2	8
6	419	6	9	8	12	10
6	420	6	9	10	4	7
6	421	6	9	11	12	2
6	422	6	9	12	7	4
6	423	6	10	2	7	5
6	424	6	10	3	7	5
6	425	6	10	4	11	7
6	426	6	10	5	9	7
6	427	6	10	7	2	3
6	428	6	10	8	11	2
6	429	6	10	9	11	5
6	430	6	10	11	12	9
6	431	6	10	12	7	2
6	432	6	11	2	12	10
6	433	6	11	3	12	8
6	434	6	11	4	7	3
6	435	6	11	5	2	3
6	436	6	11	7	8	4
6	437	6	11	8	12	10
6	438	6	11	9	4	7
6	439	6	11	10	2	4
6	440	6	11	12	5	7
6	441	6	12	2	10	8
6	442	6	12	3	11	2
6	443	6	12	4	9	10
6	444	6	12	5	10	11
6	445	6	12	7	8	11
6	446	6	12	8	5	2
6	447	6	12	9	8	7
6	448	6	12	10	7	3
6	449	6	12	11	3	9
6	450	7	2	3	8	12
6	451	7	2	4	11	10
6	452	7	2	5	3	4
6	453	7	2	6	5	12
6	454	7	2	8	10	6
6	455	7	2	9	5	3
6	456	7	2	10	11	8
6	457	7	2	11	4	10
6	458	7	2	12	8	11
6	459	7	3	2	11	5
6	460	7	3	4	5	12
6	461	7	3	5	2	12
6	462	7	3	6	5	10
6	463	7	3	8	9	11
6	464	7	3	9	2	6
6	465	7	3	10	6	2
6	466	7	3	11	10	8
6	467	7	3	12	2	6
6	468	7	4	2	3	11
6	469	7	4	3	5	6
6	470	7	4	5	3	11
6	471	7	4	6	2	10
6	472	7	4	8	10	5
6	473	7	4	9	6	10
6	474	7	4	10	6	9
6	475	7	4	11	2	9
6	476	7	4	12	10	5
6	477	7	5	2	11	6
6	478	7	5	3	4	12
6	479	7	5	4	12	9
6	480	7	5	6	2	10
6	481	7	5	8	11	6
6	482	7	5	9	6	12
6	483	7	5	10	8	2
6	484	7	5	11	3	12
6	485	7	5	12	9	2
6	486	7	6	2	5	8
6	487	7	6	3	10	5
6	488	7	6	4	2	5
6	489	7	6	5	3	12
6	490	7	6	8	3	10
6	491	7	6	9	11	4
6	492	7	6	10	9	3
6	493	7	6	11	2	5
6	494	7	6	12	10	5
6	495	7	8	2	3	10
6	496	7	8	3	9	4
6	497	7	8	4	9	12
6	498	7	8	5	4	9
6	499	7	8	6	9	11
6	500	7	8	9	5	6
6	501	7	8	10	11	12
6	502	7	8	11	3	12
6	503	7	8	12	11	2
6	504	7	9	2	6	10
6	505	7	9	3	4	5
6	506	7	9	4	2	8
6	507	7	9	5	2	11
6	508	7	9	6	4	2
6	509	7	9	8	4	12
6	510	7	9	10	12	11
6	511	7	9	11	4	3
6	512	7	9	12	8	6
6	513	7	10	2	3	8
6	514	7	10	3	8	9
6	515	7	10	4	5	9
6	516	7	10	5	8	12
6	517	7	10	6	12	5
6	518	7	10	8	3	11
6	519	7	10	9	11	3
6	520	7	10	11	2	6
6	521	7	10	12	8	6
6	522	7	11	2	9	4
6	523	7	11	3	6	9
6	524	7	11	4	3	12
6	525	7	11	5	4	2
6	526	7	11	6	12	9
6	527	7	11	8	3	12
6	528	7	11	9	2	3
6	529	7	11	10	8	6
6	530	7	11	12	2	4
6	531	7	12	2	8	4
6	532	7	12	3	4	8
6	533	7	12	4	6	8
6	534	7	12	5	2	8
6	535	7	12	6	8	10
6	536	7	12	8	10	6
6	537	7	12	9	3	4
6	538	7	12	10	8	2
6	539	7	12	11	10	3
6	540	8	2	3	6	10
6	541	8	2	4	7	3
6	542	8	2	5	3	6
6	543	8	2	6	12	3
6	544	8	2	7	5	11
6	545	8	2	9	10	11
6	546	8	2	10	7	6
6	547	8	2	11	4	6
6	548	8	2	12	4	10
6	549	8	3	2	10	6
6	550	8	3	4	12	11
6	551	8	3	5	4	2
6	552	8	3	6	12	5
6	553	8	3	7	6	5
6	554	8	3	9	10	4
6	555	8	3	10	5	12
6	556	8	3	11	5	2
6	557	8	3	12	2	11
6	558	8	4	2	3	5
6	559	8	4	3	5	9
6	560	8	4	5	3	2
6	561	8	4	6	9	11
6	562	8	4	7	11	12
6	563	8	4	9	5	7
6	564	8	4	10	3	9
6	565	8	4	11	2	7
6	566	8	4	12	9	3
6	567	8	5	2	12	10
6	568	8	5	3	10	7
6	569	8	5	4	12	10
6	570	8	5	6	4	7
6	571	8	5	7	12	9
6	572	8	5	9	10	2
6	573	8	5	10	3	12
6	574	8	5	11	3	7
6	575	8	5	12	3	2
6	576	8	6	2	11	7
6	577	8	6	3	10	5
6	578	8	6	4	7	9
6	579	8	6	5	4	7
6	580	8	6	7	10	12
6	581	8	6	9	7	4
6	582	8	6	10	12	5
6	583	8	6	11	12	9
6	584	8	6	12	2	7
6	585	8	7	2	5	4
6	586	8	7	3	11	4
6	587	8	7	4	10	5
6	588	8	7	5	12	6
6	589	8	7	6	10	3
6	590	8	7	9	5	2
6	591	8	7	10	5	6
6	592	8	7	11	12	5
6	593	8	7	12	9	10
6	594	8	9	2	10	7
6	595	8	9	3	4	7
6	596	8	9	4	11	10
6	597	8	9	5	12	11
6	598	8	9	6	11	4
6	599	8	9	7	2	12
6	600	8	9	10	3	4
6	601	8	9	11	12	10
6	602	8	9	12	7	5
6	603	8	10	2	9	7
6	604	8	10	3	6	7
6	605	8	10	4	7	12
6	606	8	10	5	7	9
6	607	8	10	6	7	4
6	608	8	10	7	11	12
6	609	8	10	9	12	11
6	610	8	10	11	7	2
6	611	8	10	12	3	5
6	612	8	11	2	4	10
6	613	8	11	3	10	4
6	614	8	11	4	6	7
6	615	8	11	5	3	7
6	616	8	11	6	4	7
6	617	8	11	7	6	3
6	618	8	11	9	10	6
6	619	8	11	10	12	4
6	620	8	11	12	10	6
6	621	8	12	2	6	4
6	622	8	12	3	2	11
6	623	8	12	4	9	10
6	624	8	12	5	3	10
6	625	8	12	6	9	7
6	626	8	12	7	11	6
6	627	8	12	9	6	4
6	628	8	12	10	2	9
6	629	8	12	11	5	3
6	630	9	2	3	11	7
6	631	9	2	4	7	3
6	632	9	2	5	3	6
6	633	9	2	6	8	11
6	634	9	2	7	8	12
6	635	9	2	8	5	3
6	636	9	2	10	4	8
6	637	9	2	11	3	12
6	638	9	2	12	8	4
6	639	9	3	2	5	8
6	640	9	3	4	7	8
6	641	9	3	5	8	6
6	642	9	3	6	12	5
6	643	9	3	7	11	2
6	644	9	3	8	2	11
6	645	9	3	10	7	6
6	646	9	3	11	4	6
6	647	9	3	12	8	4
6	648	9	4	2	11	3
6	649	9	4	3	2	11
6	650	9	4	5	11	3
6	651	9	4	6	11	2
6	652	9	4	7	2	3
6	653	9	4	8	3	11
6	654	9	4	10	2	12
6	655	9	4	11	6	2
6	656	9	4	12	11	5
6	657	9	5	2	11	6
6	658	9	5	3	8	4
6	659	9	5	4	10	12
6	660	9	5	6	12	10
6	661	9	5	7	6	8
6	662	9	5	8	12	7
6	663	9	5	10	6	7
6	664	9	5	11	2	6
6	665	9	5	12	11	7
6	666	9	6	2	10	3
6	667	9	6	3	7	12
6	668	9	6	4	12	3
6	669	9	6	5	3	4
6	670	9	6	7	11	3
6	671	9	6	8	10	12
6	672	9	6	10	8	3
6	673	9	6	11	7	10
6	674	9	6	12	4	2
6	675	9	7	2	3	12
6	676	9	7	3	4	6
6	677	9	7	4	6	10
6	678	9	7	5	10	2
6	679	9	7	6	5	11
6	680	9	7	8	6	10
6	681	9	7	10	3	6
6	682	9	7	11	3	10
6	683	9	7	12	4	10
6	684	9	8	2	4	5
6	685	9	8	3	7	4
6	686	9	8	4	6	2
6	687	9	8	5	4	10
6	688	9	8	6	7	2
6	689	9	8	7	4	2
6	690	9	8	10	3	5
6	691	9	8	11	5	2
6	692	9	8	12	11	4
6	693	9	10	2	12	8
6	694	9	10	3	5	7
6	695	9	10	4	3	12
6	696	9	10	5	12	8
6	697	9	10	6	12	4
6	698	9	10	7	6	8
6	699	9	10	8	2	5
6	700	9	10	11	2	8
6	701	9	10	12	8	3
6	702	9	11	2	4	12
6	703	9	11	3	7	10
6	704	9	11	4	7	6
6	705	9	11	5	3	6
6	706	9	11	6	7	10
6	707	9	11	7	5	4
6	708	9	11	8	2	5
6	709	9	11	10	3	8
6	710	9	11	12	7	10
6	711	9	12	2	11	10
6	712	9	12	3	10	5
6	713	9	12	4	10	2
6	714	9	12	5	8	11
6	715	9	12	6	10	11
6	716	9	12	7	3	4
6	717	9	12	8	6	7
6	718	9	12	10	2	5
6	719	9	12	11	8	3
6	720	10	2	3	4	5
6	721	10	2	4	9	12
6	722	10	2	5	12	3
6	723	10	2	6	11	4
6	724	10	2	7	12	8
6	725	10	2	8	3	6
6	726	10	2	9	8	11
6	727	10	2	11	8	4
6	728	10	2	12	11	7
6	729	10	3	2	11	4
6	730	10	3	4	11	2
6	731	10	3	5	2	7
6	732	10	3	6	12	8
6	733	10	3	7	9	4
6	734	10	3	8	9	6
6	735	10	3	9	2	8
6	736	10	3	11	12	5
6	737	10	3	12	6	2
6	738	10	4	2	11	9
6	739	10	4	3	11	9
6	740	10	4	5	2	11
6	741	10	4	6	3	8
6	742	10	4	7	8	6
6	743	10	4	8	7	2
6	744	10	4	9	5	2
6	745	10	4	11	3	7
6	746	10	4	12	5	3
6	747	10	5	2	9	6
6	748	10	5	3	2	7
6	749	10	5	4	2	3
6	750	10	5	6	11	4
6	751	10	5	7	8	12
6	752	10	5	8	9	6
6	753	10	5	9	7	2
6	754	10	5	11	6	4
6	755	10	5	12	9	2
6	756	10	6	2	7	5
6	757	10	6	3	7	11
6	758	10	6	4	5	11
6	759	10	6	5	3	11
6	760	10	6	7	11	5
6	761	10	6	8	12	11
6	762	10	6	9	3	7
6	763	10	6	11	9	5
6	764	10	6	12	11	2
6	765	10	7	2	12	3
6	766	10	7	3	6	12
6	767	10	7	4	6	9
6	768	10	7	5	6	11
6	769	10	7	6	11	5
6	770	10	7	8	2	4
6	771	10	7	9	11	5
6	772	10	7	11	3	8
6	773	10	7	12	5	9
6	774	10	8	2	5	12
6	775	10	8	3	6	2
6	776	10	8	4	2	12
6	777	10	8	5	11	3
6	778	10	8	6	5	12
6	779	10	8	7	12	2
6	780	10	8	9	5	7
6	781	10	8	11	5	3
6	782	10	8	12	2	7
6	783	10	9	2	12	3
6	784	10	9	3	8	4
6	785	10	9	4	5	11
6	786	10	9	5	2	12
6	787	10	9	6	11	12
6	788	10	9	7	12	6
6	789	10	9	8	12	4
6	790	10	9	11	4	6
6	791	10	9	12	3	7
6	792	10	11	2	7	5
6	793	10	11	3	12	7
6	794	10	11	4	3	9
6	795	10	11	5	3	7
6	796	10	11	6	4	7
6	797	10	11	7	5	4
6	798	10	11	8	5	9
6	799	10	11	9	4	12
6	800	10	11	12	8	9
6	801	10	12	2	4	11
6	802	10	12	3	9	8
6	803	10	12	4	7	11
6	804	10	12	5	3	7
6	805	10	12	6	7	9
6	806	10	12	7	6	8
6	807	10	12	8	6	5
6	808	10	12	9	2	4
6	809	10	12	11	2	4
6	810	11	2	3	6	8
6	811	11	2	4	10	8
6	812	11	2	5	3	7
6	813	11	2	6	8	10
6	814	11	2	7	8	10
6	815	11	2	8	3	9
6	816	11	2	9	3	7
6	817	11	2	10	6	12
6	818	11	2	12	6	3
6	819	11	3	2	5	7
6	820	11	3	4	6	8
6	821	11	3	5	8	12
6	822	11	3	6	9	4
6	823	11	3	7	4	6
6	824	11	3	8	12	9
6	825	11	3	9	4	12
6	826	11	3	10	5	4
6	827	11	3	12	4	2
6	828	11	4	2	6	3
6	829	11	4	3	9	5
6	830	11	4	5	10	7
6	831	11	4	6	2	8
6	832	11	4	7	10	6
6	833	11	4	8	3	9
6	834	11	4	9	7	2
6	835	11	4	10	5	3
6	836	11	4	12	10	3
6	837	11	5	2	8	7
6	838	11	5	3	4	7
6	839	11	5	4	12	8
6	840	11	5	6	9	3
6	841	11	5	7	2	4
6	842	11	5	8	2	9
6	843	11	5	9	2	8
6	844	11	5	10	7	12
6	845	11	5	12	8	6
6	846	11	6	2	5	4
6	847	11	6	3	4	9
6	848	11	6	4	3	8
6	849	11	6	5	7	9
6	850	11	6	7	2	3
6	851	11	6	8	2	9
6	852	11	6	9	4	7
6	853	11	6	10	12	7
6	854	11	6	12	7	10
6	855	11	7	2	8	5
6	856	11	7	3	9	10
6	857	11	7	4	9	6
6	858	11	7	5	2	9
6	859	11	7	6	12	8
6	860	11	7	8	2	4
6	861	11	7	9	2	5
6	862	11	7	10	4	8
6	863	11	7	12	10	6
6	864	11	8	2	9	7
6	865	11	8	3	6	10
6	866	11	8	4	7	2
6	867	11	8	5	9	2
6	868	11	8	6	12	3
6	869	11	8	7	2	4
6	870	11	8	9	5	4
6	871	11	8	10	7	2
6	872	11	8	12	10	6
6	873	11	9	2	3	8
6	874	11	9	3	4	8
6	875	11	9	4	2	12
6	876	11	9	5	2	3
6	877	11	9	6	12	2
6	878	11	9	7	5	2
6	879	11	9	8	2	10
6	880	11	9	10	8	7
6	881	11	9	12	5	3
6	882	11	10	2	3	4
6	883	11	10	3	12	5
6	884	11	10	4	6	8
6	885	11	10	5	9	2
6	886	11	10	6	8	12
6	887	11	10	7	6	8
6	888	11	10	8	3	4
6	889	11	10	9	2	5
6	890	11	10	12	3	6
6	891	11	12	2	3	8
6	892	11	12	3	9	8
6	893	11	12	4	5	7
6	894	11	12	5	3	8
6	895	11	12	6	10	4
6	896	11	12	7	6	5
6	897	11	12	8	4	10
6	898	11	12	9	8	4
6	899	11	12	10	5	7
6	900	12	2	3	6	9
6	901	12	2	4	5	8
6	902	12	2	5	10	7
6	903	12	2	6	5	7
6	904	12	2	7	3	6
6	905	12	2	8	7	10
6	906	12	2	9	11	8
6	907	12	2	10	7	5
6	908	12	2	11	3	9
6	909	12	3	2	4	8
6	910	12	3	4	7	10
6	911	12	3	5	10	4
6	912	12	3	6	5	8
6	913	12	3	7	5	8
6	914	12	3	8	7	9
6	915	12	3	9	4	6
6	916	12	3	10	2	6
6	917	12	3	11	4	6
6	918	12	4	2	8	5
6	919	12	4	3	7	11
6	920	12	4	5	8	10
6	921	12	4	6	11	3
6	922	12	4	7	3	2
6	923	12	4	8	3	11
6	924	12	4	9	7	10
6	925	12	4	10	3	11
6	926	12	4	11	8	2
6	927	12	5	2	6	8
6	928	12	5	3	7	6
6	929	12	5	4	8	10
6	930	12	5	6	11	7
6	931	12	5	7	9	2
6	932	12	5	8	10	9
6	933	12	5	9	4	7
6	934	12	5	10	2	4
6	935	12	5	11	8	10
6	936	12	6	2	10	8
6	937	12	6	3	5	7
6	938	12	6	4	3	11
6	939	12	6	5	2	11
6	940	12	6	7	8	9
6	941	12	6	8	10	5
6	942	12	6	9	3	5
6	943	12	6	10	7	4
6	944	12	6	11	5	9
6	945	12	7	2	5	8
6	946	12	7	3	2	6
6	947	12	7	4	2	5
6	948	12	7	5	9	8
6	949	12	7	6	5	2
6	950	12	7	8	3	4
6	951	12	7	9	2	4
6	952	12	7	10	4	8
6	953	12	7	11	3	4
6	954	12	8	2	4	10
6	955	12	8	3	10	5
6	956	12	8	4	5	10
6	957	12	8	5	3	6
6	958	12	8	6	7	11
6	959	12	8	7	2	5
6	960	12	8	9	7	10
6	961	12	8	10	4	3
6	962	12	8	11	4	3
6	963	12	9	2	3	11
6	964	12	9	3	7	4
6	965	12	9	4	5	6
6	966	12	9	5	4	10
6	967	12	9	6	8	3
6	968	12	9	7	10	4
6	969	12	9	8	7	2
6	970	12	9	10	7	6
6	971	12	9	11	10	6
6	972	12	10	2	7	5
6	973	12	10	3	6	2
6	974	12	10	4	5	9
6	975	12	10	5	9	2
6	976	12	10	6	3	9
6	977	12	10	7	2	6
6	978	12	10	8	9	2
6	979	12	10	9	5	3
6	980	12	10	11	5	7
6	981	12	11	2	5	4
6	982	12	11	3	7	8
6	983	12	11	4	10	8
6	984	12	11	5	8	7
6	985	12	11	6	7	8
6	986	12	11	7	4	5
6	987	12	11	8	4	6
6	988	12	11	9	8	6
6	989	12	11	10	7	2
17	0	2	3	4	7	5
17	1	2	3	5	9	4
17	2	2	3	6	11	10
17	3	2	3	7	6	5
17	4	2	3	8	11	9
17	5	2	3	9	8	10
17	6	2	3	10	7	11
17	7	2	3	11	5	10
17	8	2	3	12	11	7
17	9	2	4	3	12	9
17	10	2	4	5	6	8
17	11	2	4	6	8	3
17	12	2	4	7	12	6
17	13	2	4	8	9	10
17	14	2	4	9	3	12
